row_type,subject,subject_kind,triple_count,rdf_types,labels,subject_iri,subject_curie,ont:fullName,rdf:type,rdfs:label,label,ont:issuanceSignerRole,ont:issuanceSignerCpf,ont:registrationSignerRole,ont:registrationSignerCpf,ont:hasSignatureRole,ont:signatureDateTime,ont:institutionallySignedBy,ont:certifiedBy,ont:hasSignatureFormat,ont:hasTimestamp,ont:timestampDateTime,ont:validationCodeValue,ont:awardsTitle,ont:hasAddress,ont:conclusionDate,ont:identifier,ont:courseName,ont:awardsDegree,ont:hasQualification,ont:codeEmec,ont:workloadHours,ont:emphasis,ont:hasModeOfDelivery,ont:hasEmecProcessingInfo,ont:otherAwardedTitle,ont:hasRegistration,ont:environment,ont:issuedBy,ont:version,ont:issueDate,ont:isAccessibleVia,ont:hasSignature,ont:hasStatus,ont:hasValidationCode,ont:hasIssuanceSigner,ont:hasAcademicDocumentation,ont:hasTranscript,ont:registeredBy,ont:hasHolder,ont:hasProgram,ont:nationality,ont:hasBirthPlace,ont:cpf,ont:hasIssuanceResponsibilitySigner,ont:federativeUnit,ont:countryName,ont:streetAddress,ont:postalCode,ont:municipality,ont:qualificationName,ont:qualificationDate,ont:cnpj,ont:institutionMecCode,ont:birthFederativeUnitCode,ont:birthMunicipalityName,ont:ibgeMunicipalityCode,ont:foreignBirthMunicipalityName,ont:registrySequence,ont:registrationDate,ont:hasRegistrationResponsible,ont:registrationNumber,ont:registrationAdditionalInformation,ont:academicDocumentationRequestId,ont:registryPage,ont:registryBook,ont:diplomaExpeditionDate,ont:degreeConferralDate,ont:diplomaProcessNumber,ont:hasRegistrationSigner,ont:responsibleName,ont:responsibleCpf,ont:responsibleInternalId,ont:issuanceResponsibilitySignerCpf,ont:issuanceResponsibilitySignerDesignationAct,ont:issuanceResponsibilitySignerName,ont:issuanceResponsibilitySignerRole,ont:emecRegistrationDate,ont:emecProcessType,ont:emecProcessNumber,ont:emecProtocolDate,dcterms:description,dcterms:created,dcterms:title,owl:imports,rdfs:comment,dcterms:source
entity,rec:responsavelRegistroLote114,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1509,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote114,rec:responsavelRegistroLote114,Pessoa Fictícia-0037,ont:ResponsavelRegistro,Responsavel Registro 116,Responsavel Registro 116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0037,CPF-FICTICIO-0497,MAT-REG-0116,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote115,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1510,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote115,rec:responsavelRegistroLote115,Pessoa Fictícia-0040,ont:ResponsavelRegistro,Responsavel Registro 117,Responsavel Registro 117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0040,CPF-FICTICIO-0501,MAT-REG-0117,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote116,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1511,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote116,rec:responsavelRegistroLote116,Pessoa Fictícia-0043,ont:ResponsavelRegistro,Responsavel Registro 118,Responsavel Registro 118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0043,CPF-FICTICIO-0506,MAT-REG-0118,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote117,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1512,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote117,rec:responsavelRegistroLote117,Pessoa Fictícia-0046,ont:ResponsavelRegistro,Responsavel Registro 119,Responsavel Registro 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0046,CPF-FICTICIO-0510,MAT-REG-0119,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote118,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1513,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote118,rec:responsavelRegistroLote118,Pessoa Fictícia-0049,ont:ResponsavelRegistro,Responsavel Registro 120,Responsavel Registro 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0049,CPF-FICTICIO-0514,MAT-REG-0120,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote119,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1514,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote119,rec:responsavelRegistroLote119,Pessoa Fictícia-0053,ont:ResponsavelRegistro,Responsavel Registro 121,Responsavel Registro 121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0053,CPF-FICTICIO-0518,MAT-REG-0121,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote120,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1515,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote120,rec:responsavelRegistroLote120,Pessoa Fictícia-0056,ont:ResponsavelRegistro,Responsavel Registro 122,Responsavel Registro 122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0056,CPF-FICTICIO-0522,MAT-REG-0122,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote121,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1516,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote121,rec:responsavelRegistroLote121,Pessoa Fictícia-0013,ont:ResponsavelRegistro,Responsavel Registro 123,Responsavel Registro 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0013,CPF-FICTICIO-0527,MAT-REG-0123,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote122,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1517,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote122,rec:responsavelRegistroLote122,Pessoa Fictícia-0018,ont:ResponsavelRegistro,Responsavel Registro 124,Responsavel Registro 124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0018,CPF-FICTICIO-0531,MAT-REG-0124,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote123,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1518,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote123,rec:responsavelRegistroLote123,Pessoa Fictícia-0023,ont:ResponsavelRegistro,Responsavel Registro 125,Responsavel Registro 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0023,CPF-FICTICIO-0535,MAT-REG-0125,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote124,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1519,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote124,rec:responsavelRegistroLote124,Pessoa Fictícia-0028,ont:ResponsavelRegistro,Responsavel Registro 126,Responsavel Registro 126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0028,CPF-FICTICIO-0539,MAT-REG-0126,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote125,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1520,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote125,rec:responsavelRegistroLote125,Pessoa Fictícia-0033,ont:ResponsavelRegistro,Responsavel Registro 127,Responsavel Registro 127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0033,CPF-FICTICIO-0543,MAT-REG-0127,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote126,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1521,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote126,rec:responsavelRegistroLote126,Pessoa Fictícia-0037,ont:ResponsavelRegistro,Responsavel Registro 128,Responsavel Registro 128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0037,CPF-FICTICIO-0548,MAT-REG-0128,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote127,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1522,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote127,rec:responsavelRegistroLote127,Pessoa Fictícia-0040,ont:ResponsavelRegistro,Responsavel Registro 129,Responsavel Registro 129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0040,CPF-FICTICIO-0552,MAT-REG-0129,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote128,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1523,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote128,rec:responsavelRegistroLote128,Pessoa Fictícia-0043,ont:ResponsavelRegistro,Responsavel Registro 130,Responsavel Registro 130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0043,CPF-FICTICIO-0556,MAT-REG-0130,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote129,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1524,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote129,rec:responsavelRegistroLote129,Pessoa Fictícia-0046,ont:ResponsavelRegistro,Responsavel Registro 131,Responsavel Registro 131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0046,CPF-FICTICIO-0560,MAT-REG-0131,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote130,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1525,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote130,rec:responsavelRegistroLote130,Pessoa Fictícia-0049,ont:ResponsavelRegistro,Responsavel Registro 132,Responsavel Registro 132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0049,CPF-FICTICIO-0564,MAT-REG-0132,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote131,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1526,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote131,rec:responsavelRegistroLote131,Pessoa Fictícia-0053,ont:ResponsavelRegistro,Responsavel Registro 133,Responsavel Registro 133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0053,CPF-FICTICIO-0569,MAT-REG-0133,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote132,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1527,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote132,rec:responsavelRegistroLote132,Pessoa Fictícia-0056,ont:ResponsavelRegistro,Responsavel Registro 134,Responsavel Registro 134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0056,CPF-FICTICIO-0573,MAT-REG-0134,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote133,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1528,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote133,rec:responsavelRegistroLote133,Pessoa Fictícia-0013,ont:ResponsavelRegistro,Responsavel Registro 135,Responsavel Registro 135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0013,CPF-FICTICIO-0577,MAT-REG-0135,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote134,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1529,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote134,rec:responsavelRegistroLote134,Pessoa Fictícia-0018,ont:ResponsavelRegistro,Responsavel Registro 136,Responsavel Registro 136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0018,CPF-FICTICIO-0581,MAT-REG-0136,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote135,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1530,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote135,rec:responsavelRegistroLote135,Pessoa Fictícia-0023,ont:ResponsavelRegistro,Responsavel Registro 137,Responsavel Registro 137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0023,CPF-FICTICIO-0585,MAT-REG-0137,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote136,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1531,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote136,rec:responsavelRegistroLote136,Pessoa Fictícia-0028,ont:ResponsavelRegistro,Responsavel Registro 138,Responsavel Registro 138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0028,CPF-FICTICIO-0590,MAT-REG-0138,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote137,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1532,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote137,rec:responsavelRegistroLote137,Pessoa Fictícia-0033,ont:ResponsavelRegistro,Responsavel Registro 139,Responsavel Registro 139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0033,CPF-FICTICIO-0594,MAT-REG-0139,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote138,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1533,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote138,rec:responsavelRegistroLote138,Pessoa Fictícia-0037,ont:ResponsavelRegistro,Responsavel Registro 140,Responsavel Registro 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0037,CPF-FICTICIO-0598,MAT-REG-0140,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote139,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1534,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote139,rec:responsavelRegistroLote139,Pessoa Fictícia-0040,ont:ResponsavelRegistro,Responsavel Registro 141,Responsavel Registro 141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0040,CPF-FICTICIO-0602,MAT-REG-0141,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote140,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1535,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote140,rec:responsavelRegistroLote140,Pessoa Fictícia-0043,ont:ResponsavelRegistro,Responsavel Registro 142,Responsavel Registro 142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0043,CPF-FICTICIO-0606,MAT-REG-0142,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote141,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1536,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote141,rec:responsavelRegistroLote141,Pessoa Fictícia-0046,ont:ResponsavelRegistro,Responsavel Registro 143,Responsavel Registro 143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0046,CPF-FICTICIO-0611,MAT-REG-0143,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote142,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1537,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote142,rec:responsavelRegistroLote142,Pessoa Fictícia-0049,ont:ResponsavelRegistro,Responsavel Registro 144,Responsavel Registro 144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0049,CPF-FICTICIO-0615,MAT-REG-0144,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote143,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1538,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote143,rec:responsavelRegistroLote143,Pessoa Fictícia-0053,ont:ResponsavelRegistro,Responsavel Registro 145,Responsavel Registro 145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0053,CPF-FICTICIO-0619,MAT-REG-0145,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote144,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1539,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote144,rec:responsavelRegistroLote144,Pessoa Fictícia-0056,ont:ResponsavelRegistro,Responsavel Registro 146,Responsavel Registro 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0056,CPF-FICTICIO-0623,MAT-REG-0146,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote145,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1540,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote145,rec:responsavelRegistroLote145,Pessoa Fictícia-0013,ont:ResponsavelRegistro,Responsavel Registro 147,Responsavel Registro 147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0013,CPF-FICTICIO-0627,MAT-REG-0147,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote146,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1541,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote146,rec:responsavelRegistroLote146,Pessoa Fictícia-0018,ont:ResponsavelRegistro,Responsavel Registro 148,Responsavel Registro 148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0018,CPF-FICTICIO-0632,MAT-REG-0148,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote147,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1542,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote147,rec:responsavelRegistroLote147,Pessoa Fictícia-0023,ont:ResponsavelRegistro,Responsavel Registro 149,Responsavel Registro 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0023,CPF-FICTICIO-0636,MAT-REG-0149,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote148,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1543,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote148,rec:responsavelRegistroLote148,Pessoa Fictícia-0028,ont:ResponsavelRegistro,Responsavel Registro 150,Responsavel Registro 150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0028,CPF-FICTICIO-0640,MAT-REG-0150,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote149,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1544,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote149,rec:responsavelRegistroLote149,Pessoa Fictícia-0033,ont:ResponsavelRegistro,Responsavel Registro 151,Responsavel Registro 151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0033,CPF-FICTICIO-0644,MAT-REG-0151,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote150,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1545,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote150,rec:responsavelRegistroLote150,Pessoa Fictícia-0037,ont:ResponsavelRegistro,Responsavel Registro 152,Responsavel Registro 152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0037,CPF-FICTICIO-0648,MAT-REG-0152,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote151,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1546,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote151,rec:responsavelRegistroLote151,Pessoa Fictícia-0040,ont:ResponsavelRegistro,Responsavel Registro 153,Responsavel Registro 153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0040,CPF-FICTICIO-0653,MAT-REG-0153,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote152,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1547,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote152,rec:responsavelRegistroLote152,Pessoa Fictícia-0043,ont:ResponsavelRegistro,Responsavel Registro 154,Responsavel Registro 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0043,CPF-FICTICIO-0657,MAT-REG-0154,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote153,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1548,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote153,rec:responsavelRegistroLote153,Pessoa Fictícia-0046,ont:ResponsavelRegistro,Responsavel Registro 155,Responsavel Registro 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0046,CPF-FICTICIO-0661,MAT-REG-0155,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote154,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1549,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote154,rec:responsavelRegistroLote154,Pessoa Fictícia-0049,ont:ResponsavelRegistro,Responsavel Registro 156,Responsavel Registro 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0049,CPF-FICTICIO-0665,MAT-REG-0156,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote155,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1550,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote155,rec:responsavelRegistroLote155,Pessoa Fictícia-0053,ont:ResponsavelRegistro,Responsavel Registro 157,Responsavel Registro 157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0053,CPF-FICTICIO-0669,MAT-REG-0157,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote156,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1551,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote156,rec:responsavelRegistroLote156,Pessoa Fictícia-0056,ont:ResponsavelRegistro,Responsavel Registro 158,Responsavel Registro 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0056,CPF-FICTICIO-0674,MAT-REG-0158,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote157,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1552,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote157,rec:responsavelRegistroLote157,Pessoa Fictícia-0013,ont:ResponsavelRegistro,Responsavel Registro 159,Responsavel Registro 159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0013,CPF-FICTICIO-0678,MAT-REG-0159,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote158,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1553,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote158,rec:responsavelRegistroLote158,Pessoa Fictícia-0018,ont:ResponsavelRegistro,Responsavel Registro 160,Responsavel Registro 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0018,CPF-FICTICIO-0682,MAT-REG-0160,,,,,,,,,,,,,,
entity,rec:responsavelRegistroLote159,iri,6,ont:ResponsavelRegistro,Pessoa Fictícia-1554,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#responsavelRegistroLote159,rec:responsavelRegistroLote159,Pessoa Fictícia-0023,ont:ResponsavelRegistro,Responsavel Registro 161,Responsavel Registro 161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessoa Fictícia-0023,CPF-FICTICIO-0686,MAT-REG-0161,,,,,,,,,,,,,,
